alpha,mass_up_quark,mass_down_quark,fitness
0.007294,3.985010304730321e-30,8.988489240733457e-30,0.999998
0.007303,4.303955128421711e-30,8.8811216022928e-30,0.999996
0.007304,3.789133569969663e-30,7.612493524311905e-30,0.999994
0.007272,3.476290109119316e-30,8.585081897853079e-30,0.999921
0.007313,4.3645570942688754e-30,6.959016253543342e-30,0.999971
0.007299,4.194119835508936e-30,8.72258393298319e-30,1.000000
0.007285,3.745615664576469e-30,8.640083581924377e-30,0.999981
0.007297,3.825713191603786e-30,8.495485382454857e-30,1.000000
0.007307,4.141544780008264e-30,8.470998237421984e-30,0.999988
0.007282,3.899481590547265e-30,9.092425329036714e-30,0.999969
0.007312,3.665135428057979e-30,1.0008754540006883e-29,0.999974
0.007294,3.344555725035627e-30,8.541429002505705e-30,0.999999
0.007311,3.594721932756745e-30,7.886040285301353e-30,0.999978
0.007281,3.586431595819237e-30,9.08684564104125e-30,0.999968
0.007312,3.527227121389854e-30,9.14386642151423e-30,0.999973
0.007301,3.5495762544790274e-30,8.928081945688923e-30,0.999999
0.007287,3.980093821810523e-30,6.466417028924233e-30,0.999986
0.007306,4.4041620937942685e-30,9.254130745731475e-30,0.999991
0.007314,3.6463615542042215e-30,8.537356320392848e-30,0.999963
0.007292,4.173787115800988e-30,8.705130939419015e-30,0.999996
0.007281,4.228930723999693e-30,8.977581107912026e-30,0.999966
0.007295,3.233097302781285e-30,7.303970412566152e-30,0.999999
0.007313,4.149546040787681e-30,8.534853876404804e-30,0.999970
0.007289,3.633635427221109e-30,9.869232043336748e-30,0.999992
0.007302,3.5178872492532486e-30,9.928145352488958e-30,0.999997
0.007281,3.8856395545965825e-30,7.687789921164577e-30,0.999968
0.007310,3.466459889831327e-30,8.013263973517437e-30,0.999979
0.007315,4.826517447725306e-30,8.682466000556176e-30,0.999963
0.007287,4.511724219720515e-30,9.240945527753926e-30,0.999986
0.007287,3.807340420894503e-30,6.904682251226918e-30,0.999986
0.007281,3.9032048982312924e-30,8.916423536979957e-30,0.999965
0.007299,3.5374120569366365e-30,8.544898335863088e-30,1.000000
0.007319,4.921605476452295e-30,6.800741010446429e-30,0.999939
0.007288,4.117710437378941e-30,8.635432918183769e-30,0.999990
0.007293,3.861312259052379e-30,8.80973254729893e-30,0.999998
0.007296,3.846396259878135e-30,7.427092024415892e-30,1.000000
0.007300,4.425067035242166e-30,8.200254389426602e-30,0.999999
0.007293,3.850115104482363e-30,8.854071404459166e-30,0.999998
0.007305,3.888915000882468e-30,8.125372427926221e-30,0.999992
0.007305,3.52831299869196e-30,9.28565830239093e-30,0.999994
0.007294,3.330494761358205e-30,7.45582497271295e-30,0.999998
0.007324,3.5967367726592016e-30,8.729521628633832e-30,0.999908
0.007283,4.483899788735645e-30,8.868461213411029e-30,0.999975
0.007288,4.0393174779114584e-30,9.39507117699011e-30,0.999989
0.007299,3.945755823867667e-30,7.832806823337258e-30,1.000000
0.007307,4.277437536176665e-30,8.675520226376035e-30,0.999987
0.007298,4.5380248533925795e-30,8.167089805241721e-30,1.000000
0.007290,3.295874491935671e-30,8.550303821171147e-30,0.999992
0.007299,3.93562229151863e-30,8.003469470534088e-30,1.000000
0.007300,3.801657045997476e-30,8.556668641170359e-30,0.999999
0.007316,3.53281265635727e-30,7.004064460061403e-30,0.999958
0.007298,4.4400769886650276e-30,7.312315148895053e-30,1.000000
0.007301,3.219783673176604e-30,8.339010433916517e-30,0.999999
0.007271,4.173641003955629e-30,8.42804034036837e-30,0.999913
0.007301,4.028783153049596e-30,1.0321176752050833e-29,0.999999
0.007307,3.863414157580801e-30,8.110824577831755e-30,0.999989
0.007304,3.839369007184115e-30,9.213900499331754e-30,0.999995
0.007269,4.7039957043230544e-30,8.91347002876904e-30,0.999901
0.007333,4.601088793861565e-30,8.448633743117756e-30,0.999841
0.007294,3.954509993764882e-30,9.163892472984222e-30,0.999998
0.007292,4.411126950086392e-30,8.244822409863629e-30,0.999997
0.007301,3.5314627181847634e-30,1.0820036532841383e-29,0.999999
0.007286,3.740234392823833e-30,8.103820305244625e-30,0.999984
0.007302,3.5759007590572306e-30,9.538892673331626e-30,0.999997
0.007320,3.8766002577902524e-30,8.564676266101803e-30,0.999934
0.007290,3.8475144930977104e-30,8.517284718397115e-30,0.999993
0.007299,3.9433329040271926e-30,9.232153711132116e-30,1.000000
0.007290,3.3314194340461554e-30,6.410874109455049e-30,0.999993
0.007282,3.543909892394912e-30,7.638024773092505e-30,0.999971
0.007304,3.4059411334452494e-30,7.854212883646722e-30,0.999995
0.007297,3.730223051972122e-30,6.576125843393512e-30,1.000000
0.007279,3.762986587076663e-30,8.610143999561562e-30,0.999960
0.007304,3.954308088754754e-30,8.25459863059889e-30,0.999995
0.007305,3.665937637999822e-30,9.896075761753599e-30,0.999993
0.007304,3.867885098576372e-30,9.616150904307338e-30,0.999994
0.007256,3.628882745642103e-30,8.70487089403338e-30,0.999783
0.007307,4.015648279298935e-30,1.0648681227616776e-29,0.999988
0.007268,3.664932848629571e-30,8.850608780618075e-30,0.999891
0.007306,3.513776787595684e-30,8.173579527917818e-30,0.999990
0.007285,3.155490722778127e-30,9.076560601844161e-30,0.999981
0.007274,3.7590269660580245e-30,9.04968973191757e-30,0.999934
0.007297,4.253530112132677e-30,7.669227032363935e-30,1.000000
0.007287,4.4093886555026445e-30,7.98110688840899e-30,0.999986
0.007299,3.831227415384197e-30,9.606397368482223e-30,0.999999
0.007317,4.165379513876026e-30,9.488327053312079e-30,0.999951
0.007305,3.460345643852303e-30,8.129207343343679e-30,0.999992
0.007327,3.589174085716331e-30,1.0006417785387218e-29,0.999892
0.007304,4.0533205075335854e-30,7.789261635162316e-30,0.999994
0.007309,3.771303324493577e-30,7.416405823824048e-30,0.999982
0.007300,4.109675460946562e-30,8.400317746731604e-30,0.999999
0.007309,3.433958223650669e-30,9.465188947819084e-30,0.999983
0.007293,3.509065541591161e-30,8.143607980928535e-30,0.999997
0.007323,3.87308807867078e-30,7.331944136646381e-30,0.999915
0.007281,4.6552960102321845e-30,9.300107206035204e-30,0.999965
0.007260,4.143878458634962e-30,9.631122165853621e-30,0.999828
0.007306,4.6453953779116724e-30,8.643295604481059e-30,0.999991
0.007319,3.998976339188771e-30,8.0446829835132e-30,0.999942
0.007280,4.2367942953251335e-30,8.377699284470531e-30,0.999961
0.007321,3.977611372749863e-30,8.602001256731015e-30,0.999930
0.007307,3.981669591790968e-30,9.044082230152391e-30,0.999989
0.007322,3.691945119063703e-30,9.476173467881398e-30,0.999922
0.007314,3.710107041033331e-30,7.704251921362815e-30,0.999965
0.007284,3.78323792038248e-30,8.869324187858863e-30,0.999976
0.007301,3.7709631641892305e-30,9.012543599346222e-30,0.999998
0.007296,4.964936430693227e-30,8.997350057380829e-30,1.000000
0.007330,3.67579217743086e-30,9.010841989171842e-30,0.999867
0.007296,3.448779729130644e-30,8.907860255475532e-30,1.000000
0.007300,4.048297115102913e-30,8.598902893802233e-30,0.999999
0.007275,4.207100810664786e-30,9.123065121613627e-30,0.999938
0.007309,4.030213578306727e-30,8.110074674767133e-30,0.999984
0.007302,3.361390475798715e-30,9.210732828516639e-30,0.999997
0.007293,3.8263317865314525e-30,8.246395440797274e-30,0.999998
0.007295,3.9885599959357676e-30,8.758170000266224e-30,0.999999
0.007299,3.99988261074643e-30,9.338683502512412e-30,1.000000
0.007299,3.7861908126328224e-30,9.584461320937034e-30,1.000000
0.007292,4.105541776031516e-30,9.103209360038401e-30,0.999997
0.007308,3.748415318218583e-30,8.530109450928814e-30,0.999986
0.007294,4.360635247026746e-30,8.969592412273013e-30,0.999998
0.007307,3.647275326703131e-30,7.19362562032048e-30,0.999988
0.007313,3.9537283305735004e-30,7.307001254169007e-30,0.999968
0.007307,4.100264684855125e-30,9.506162279039939e-30,0.999989
0.007322,4.203436483596904e-30,9.654477268211165e-30,0.999923
0.007303,3.9972894446138386e-30,8.887851162920447e-30,0.999995
0.007285,3.7615380014865556e-30,8.506368195634367e-30,0.999981
0.007292,3.198614717346844e-30,8.9523119901293e-30,0.999996
0.007295,3.047877956590428e-30,8.571032727392372e-30,0.999999
0.007305,3.9443537815439014e-30,8.299255101266832e-30,0.999994
0.007312,3.8167786087856714e-30,8.384745625762074e-30,0.999972
0.007277,3.875289027846984e-30,8.460942293955124e-30,0.999950
0.007289,4.731202994303523e-30,9.077638108815357e-30,0.999992
0.007306,4.539145449578221e-30,7.228179057294166e-30,0.999990
0.007303,4.29428420483723e-30,7.950621482722789e-30,0.999996
0.007296,3.577724147054516e-30,9.967083933816003e-30,1.000000
0.007321,4.24609559468672e-30,8.483985528782052e-30,0.999929
0.007283,4.82179997683482e-30,8.106392708890769e-30,0.999973
0.007304,4.261899564886717e-30,8.534429857170819e-30,0.999994
0.007304,4.1892787993104474e-30,9.230023180678482e-30,0.999995
0.007309,3.2421248632386865e-30,9.052360361115756e-30,0.999984
0.007280,4.1634288520682395e-30,8.513420750189507e-30,0.999962
0.007273,4.555647039639521e-30,9.166736123276646e-30,0.999928
0.007294,3.5803813250001216e-30,8.409157551354502e-30,0.999998
0.007298,3.73821669938147e-30,8.55790245709019e-30,1.000000
0.007296,3.591004917420046e-30,8.130080763965968e-30,1.000000
0.007293,2.8561932504777028e-30,8.674431653755519e-30,0.999998
0.007275,4.0717085733781254e-30,7.998076262811178e-30,0.999937
0.007315,4.679022514774841e-30,7.986814996110013e-30,0.999961
0.007308,4.531412960245018e-30,1.0047435298360828e-29,0.999986
0.007297,4.005414625954589e-30,8.093435413904247e-30,1.000000
0.007323,4.293514691473057e-30,7.584433413587812e-30,0.999919
0.007292,3.846729489959322e-30,7.146032209105515e-30,0.999997
0.007283,4.241244475801322e-30,8.387289482643083e-30,0.999976
0.007288,4.451964537430781e-30,9.245962451582404e-30,0.999989
0.007274,3.666363130864084e-30,7.579441015548877e-30,0.999930
0.007307,3.4977994585541344e-30,9.179913804966881e-30,0.999989
0.007287,3.667662821683264e-30,8.477496502699384e-30,0.999986
0.007308,3.859679893337125e-30,9.015638591975044e-30,0.999987
0.007312,3.3587650963967364e-30,6.678863367374584e-30,0.999972
0.007332,3.324125669470261e-30,7.449086700622103e-30,0.999851
0.007303,3.930079627842657e-30,9.24740118177586e-30,0.999996
0.007301,3.1684755299348254e-30,9.053880908619092e-30,0.999998
0.007290,4.663942223543056e-30,9.9481857952053e-30,0.999993
0.007294,3.555356511331292e-30,9.640795194270863e-30,0.999999
0.007299,3.527041135774246e-30,1.0000830328447264e-29,1.000000
0.007290,3.8395863606977835e-30,9.701612941684554e-30,0.999993
0.007294,4.195835969645245e-30,8.243535064076467e-30,0.999999
0.007316,3.745378260898357e-30,8.44477553534739e-30,0.999957
0.007279,3.8090351034450964e-30,9.12537808988866e-30,0.999959
0.007319,3.770002320199602e-30,8.469138975901594e-30,0.999940
0.007325,3.4405628264729635e-30,7.575988615292833e-30,0.999906
0.007307,3.60633578627441e-30,8.310131301848332e-30,0.999988
0.007299,2.9276949979884534e-30,9.298835463941947e-30,1.000000
0.007312,4.220982877728981e-30,7.651644090802626e-30,0.999972
0.007284,3.907427645095282e-30,8.102614249648056e-30,0.999977
0.007324,3.787396471401088e-30,9.233485778242798e-30,0.999909
0.007308,3.971226808945062e-30,8.77489189017137e-30,0.999986
0.007304,4.2633247903665986e-30,7.581377416582087e-30,0.999995
0.007293,3.497880390901931e-30,7.188291223137318e-30,0.999998
0.007275,4.212822190603192e-30,9.46240962823922e-30,0.999940
0.007299,3.946135731388394e-30,8.669318553715843e-30,1.000000
0.007306,3.876444347698417e-30,8.586005777313756e-30,0.999992
0.007320,3.8023788865453146e-30,7.483327448265978e-30,0.999937
0.007288,4.290939753446707e-30,7.353121101191865e-30,0.999989
0.007298,3.52385706482004e-30,7.81828589950645e-30,1.000000
0.007320,3.636919890932816e-30,7.829334386587009e-30,0.999933
0.007324,4.0910541205409116e-30,8.805849254869302e-30,0.999909
0.007304,3.685471800481309e-30,7.82375512916203e-30,0.999995
0.007320,4.062455188790772e-30,9.839073853558095e-30,0.999939
0.007295,4.2056684005353234e-30,8.549598936406461e-30,0.999999
0.007284,4.234955377754991e-30,8.770920511678786e-30,0.999979
0.007308,3.602927053115252e-30,7.844760331512016e-30,0.999986
0.007292,4.140741901971553e-30,8.087131630644542e-30,0.999996
0.007274,4.098594849950049e-30,9.581035834786549e-30,0.999931
0.007287,3.712469189613862e-30,9.246499022581969e-30,0.999986
0.007316,3.842388428276159e-30,8.822368111459702e-30,0.999957
0.007298,3.650072411272999e-30,7.294881637853262e-30,1.000000
0.007313,4.7921835190969016e-30,6.548875240397668e-30,0.999969
0.007286,3.831592915780932e-30,7.28785619340924e-30,0.999985
0.007301,3.932268133044913e-30,7.721137195185091e-30,0.999999
0.007307,4.105770974481516e-30,7.965789349408256e-30,0.999988
0.007287,3.884774947678076e-30,8.532581337033799e-30,0.999986
0.007320,3.49459259490068e-30,1.0622363713728756e-29,0.999938
0.007303,4.100117057405738e-30,8.17519741867379e-30,0.999996
0.007313,4.3300307112792256e-30,9.665497746758089e-30,0.999971
0.007306,3.953224459889556e-30,8.78916756898084e-30,0.999990
0.007286,3.882382189661048e-30,8.41757657516106e-30,0.999985
0.007312,3.7834798166864676e-30,8.564721687580105e-30,0.999973
0.007306,4.004521175843776e-30,8.53008769318941e-30,0.999990
0.007292,3.6621708575352205e-30,9.498342721635341e-30,0.999997
0.007283,3.657433804366212e-30,9.774520752569695e-30,0.999975
0.007285,3.732462511327779e-30,8.879253380102533e-30,0.999982
0.007262,4.5039091022233714e-30,8.428717562450874e-30,0.999841
0.007309,3.496640312618938e-30,9.403944758918048e-30,0.999982
0.007303,3.740699579080842e-30,7.85774746366701e-30,0.999996
0.007333,3.8169219241040694e-30,7.766146316790055e-30,0.999843
0.007303,3.0544791648982476e-30,9.51347581868369e-30,0.999996
0.007318,3.9069477589972755e-30,8.627951628050787e-30,0.999949
0.007288,4.0890290679898654e-30,8.905438914633826e-30,0.999988
0.007296,3.477089016991856e-30,8.684386412354229e-30,1.000000
0.007290,4.064766901566857e-30,8.980135523971573e-30,0.999993
0.007314,3.373347166114953e-30,5.972934346144981e-30,0.999965
0.007324,3.425579658380997e-30,1.0864009679871504e-29,0.999910
0.007298,3.9846003474581734e-30,8.319093861830479e-30,1.000000
0.007284,3.9065983480844804e-30,9.295651390318656e-30,0.999977
0.007312,4.180975180995392e-30,8.446313059287326e-30,0.999972
0.007298,4.232240060758719e-30,7.656315803932087e-30,1.000000
0.007302,3.2875966932457275e-30,7.932882556526673e-30,0.999998
0.007305,4.4492830969032946e-30,9.74237956855372e-30,0.999992
0.007290,3.9860671079416785e-30,1.0534152101665722e-29,0.999993
0.007273,3.520713563299157e-30,7.539351200350643e-30,0.999927
0.007317,4.129925868522511e-30,8.490880353983821e-30,0.999952
0.007296,4.656578615497828e-30,8.516250814052041e-30,1.000000
0.007284,3.817737162442353e-30,8.308660200609575e-30,0.999979
0.007299,4.441584612986123e-30,7.929269488235703e-30,1.000000
0.007274,3.805591387067257e-30,8.261814980691146e-30,0.999933
0.007291,3.916952735491684e-30,8.319716573787597e-30,0.999994
0.007293,3.778243915163838e-30,7.691401564257846e-30,0.999998
0.007297,3.816688445770134e-30,9.916394359987777e-30,1.000000
0.007294,3.226839605067261e-30,7.766547164331906e-30,0.999998
0.007271,3.773605093480931e-30,8.708076996652023e-30,0.999915
0.007303,3.604660780266921e-30,8.1691597036378e-30,0.999996
0.007309,3.9270078310692e-30,7.574495494799609e-30,0.999984
0.007269,4.012937512667088e-30,7.73947228576322e-30,0.999901
0.007316,4.3896146856615075e-30,9.275410824994906e-30,0.999958
0.007317,3.667630244315992e-30,9.209939723747101e-30,0.999952
0.007280,3.5984784863540375e-30,8.972005558612533e-30,0.999962
0.007307,4.153854400664889e-30,8.7416249256663e-30,0.999987
0.007299,3.547130377734323e-30,8.461365189083683e-30,0.999999
0.007301,4.045570320614891e-30,1.0049179279615693e-29,0.999998
0.007324,4.0623698487678555e-30,1.0283700360466333e-29,0.999913
0.007308,3.8488215241464545e-30,8.151168341198943e-30,0.999986
0.007299,4.2595884582805774e-30,8.47686799608346e-30,1.000000
0.007288,3.8549170833258634e-30,7.54317297450597e-30,0.999990
0.007299,3.871724068378479e-30,7.402211939492544e-30,1.000000
0.007312,4.291722111760644e-30,1.0050508458234557e-29,0.999973
0.007305,3.531682868105004e-30,9.578314035801766e-30,0.999993
0.007310,4.3110112109421194e-30,7.427157541861495e-30,0.999981
0.007298,3.7799793611953875e-30,9.331990959601203e-30,1.000000
0.007276,4.1755124873566106e-30,8.278921189784179e-30,0.999943
0.007299,3.849614248646664e-30,1.0281096777892774e-29,1.000000
0.007304,3.8206811997958105e-30,8.990591268733302e-30,0.999995
0.007297,4.441070846927675e-30,9.06662553916461e-30,1.000000
0.007290,4.0499131065409996e-30,8.46063577648765e-30,0.999994
0.007293,3.254451059416131e-30,8.58740093401898e-30,0.999997
0.007294,4.1424819842785396e-30,8.44905978847501e-30,0.999998
0.007276,3.7879557488828864e-30,8.118407005604418e-30,0.999941
0.007313,3.585124243324919e-30,7.966480523467069e-30,0.999970
0.007285,3.376117784434433e-30,7.286930163797535e-30,0.999980
0.007306,3.262210970862729e-30,8.92741812200728e-30,0.999991
0.007293,4.568534290910649e-30,7.937017450592733e-30,0.999997
0.007294,3.441935487918783e-30,8.366768382389119e-30,0.999998
0.007272,4.490252345294306e-30,7.357361818567063e-30,0.999923
0.007283,4.419914872560525e-30,1.086350707309328e-29,0.999974
0.007278,3.990620267693002e-30,9.447262774915732e-30,0.999954
0.007325,4.0008942220406675e-30,8.90384862215373e-30,0.999907
0.007306,4.162889555153381e-30,8.732331393222976e-30,0.999991
0.007275,3.2500095019080176e-30,7.929533497138468e-30,0.999938
0.007280,3.897180280623419e-30,8.989833542564044e-30,0.999960
0.007298,3.6625923008441675e-30,8.479993045689704e-30,1.000000
0.007290,4.362358473843328e-30,8.341672253967333e-30,0.999994
0.007312,4.38373857369441e-30,8.46060328378653e-30,0.999972
0.007278,4.026170245336422e-30,7.956310481064538e-30,0.999953
0.007298,4.4423729559048675e-30,8.197465341807135e-30,1.000000
0.007295,3.8429486382005895e-30,9.389087130409362e-30,0.999999
0.007282,4.685583581058117e-30,8.53318408843466e-30,0.999971
0.007314,3.55467771691834e-30,7.900896066412155e-30,0.999967
0.007309,4.276775273592824e-30,8.23266156592445e-30,0.999984
0.007296,3.301091896494467e-30,8.079326958775584e-30,1.000000
0.007310,3.923344921317196e-30,7.732393203711293e-30,0.999982
0.007295,3.438089289829225e-30,1.0943518360592501e-29,0.999999
0.007290,3.9142569907042194e-30,7.30298948559306e-30,0.999994
0.007296,3.995114396774289e-30,8.924530267539434e-30,1.000000
0.007323,3.263129218324752e-30,8.410044529100985e-30,0.999921
0.007285,4.662918685505825e-30,8.401778895487246e-30,0.999981
0.007263,3.7742704340586024e-30,8.226114745226285e-30,0.999855
